county_fips,state_name,state_abbreviation,county_name,population_year,population,county_pop_lat,county_pop_lon
13043,Georgia,GA,Candler County,2020,10985,32.399155,-82.06043
13045,Georgia,GA,Carroll County,2020,121633,33.623969,-85.04377
13047,Georgia,GA,Catoosa County,2020,67996,34.928523,-85.172198
13049,Georgia,GA,Charlton County,2020,13430,30.786555,-82.024179
13051,Georgia,GA,Chatham County,2020,289463,32.043164,-81.136646
13053,Georgia,GA,Chattahoochee County,2020,10551,32.342799,-84.896401
13055,Georgia,GA,Chattooga County,2020,24843,34.496004,-85.344029
13057,Georgia,GA,Cherokee County,2020,265274,34.170498,-84.494734
13059,Georgia,GA,Clarke County,2020,127795,33.950378,-83.381419
13061,Georgia,GA,Clay County,2020,2866,31.634952,-85.014621
13063,Georgia,GA,Clayton County,2020,292646,33.551573,-84.361181
13065,Georgia,GA,Clinch County,2020,6582,31.021262,-82.744438
13067,Georgia,GA,Cobb County,2020,762944,33.941794,-84.557962
13069,Georgia,GA,Coffee County,2020,43218,31.515724,-82.838455
13071,Georgia,GA,Colquitt County,2020,45542,31.179649,-83.767867
13073,Georgia,GA,Columbia County,2020,160377,33.514668,-82.17533
13075,Georgia,GA,Cook County,2020,17291,31.148355,-83.423812
13077,Georgia,GA,Coweta County,2020,150849,33.378038,-84.733466
13079,Georgia,GA,Crawford County,2020,12231,32.706715,-83.930204
13081,Georgia,GA,Crisp County,2020,22034,31.949319,-83.77804
13083,Georgia,GA,Dade County,2020,16057,34.881193,-85.497908
13085,Georgia,GA,Dawson County,2020,27113,34.400218,-84.102208
13087,Georgia,GA,Decatur County,2020,26457,30.889773,-84.570001
13089,Georgia,GA,DeKalb County,2020,762009,33.790212,-84.247612
13091,Georgia,GA,Dodge County,2020,20452,32.212397,-83.173715
13093,Georgia,GA,Dooly County,2020,13174,32.170216,-83.780707
13095,Georgia,GA,Dougherty County,2020,86477,31.574149,-84.17121
13097,Georgia,GA,Douglas County,2020,147988,33.724594,-84.735497
13099,Georgia,GA,Early County,2020,10037,31.335635,-84.919888
13101,Georgia,GA,Echols County,2020,4002,30.712258,-83.050317
13103,Georgia,GA,Effingham County,2020,65765,32.287349,-81.2998
13105,Georgia,GA,Elbert County,2020,19335,34.128394,-82.880539
13107,Georgia,GA,Emanuel County,2020,22507,32.586623,-82.306393
13109,Georgia,GA,Evans County,2020,10638,32.168748,-81.906604
13111,Georgia,GA,Fannin County,2020,26521,34.902935,-84.312936
13113,Georgia,GA,Fayette County,2020,115821,33.42812,-84.513188
13115,Georgia,GA,Floyd County,2020,98604,34.256223,-85.183337
13117,Georgia,GA,Forsyth County,2020,250847,34.190481,-84.150226
13119,Georgia,GA,Franklin County,2020,23504,34.37813,-83.186335
13121,Georgia,GA,Fulton County,2020,1077402,33.832534,-84.396032
13123,Georgia,GA,Gilmer County,2020,31978,34.675066,-84.485987
13125,Georgia,GA,Glascock County,2020,2984,33.23663,-82.609652
13127,Georgia,GA,Glynn County,2020,85568,31.202592,-81.486196
13129,Georgia,GA,Gordon County,2020,58780,34.498254,-84.907768
13131,Georgia,GA,Grady County,2020,24491,30.881832,-84.212447
13133,Georgia,GA,Greene County,2020,18837,33.535294,-83.17935
13135,Georgia,GA,Gwinnett County,2020,942627,33.954124,-84.05315
13137,Georgia,GA,Habersham County,2020,46047,34.565654,-83.541388
13139,Georgia,GA,Hall County,2020,206591,34.269355,-83.847606
13141,Georgia,GA,Hancock County,2020,8494,33.254854,-83.013231
13143,Georgia,GA,Haralson County,2020,30383,33.76072,-85.18472
13145,Georgia,GA,Harris County,2020,36080,32.697543,-84.894298
13147,Georgia,GA,Hart County,2020,26406,34.355546,-82.964983
13149,Georgia,GA,Heard County,2020,11973,33.307966,-85.116761
13151,Georgia,GA,Henry County,2020,239139,33.470307,-84.174662
13153,Georgia,GA,Houston County,2020,160110,32.565741,-83.663668
13155,Georgia,GA,Irwin County,2020,9387,31.604343,-83.279872
13157,Georgia,GA,Jackson County,2020,76199,34.129487,-83.599055
13159,Georgia,GA,Jasper County,2020,14483,33.358302,-83.726513
13161,Georgia,GA,Jeff Davis County,2020,15213,31.847815,-82.600226
13163,Georgia,GA,Jefferson County,2020,15267,33.068981,-82.408109
13165,Georgia,GA,Jenkins County,2020,8746,32.789886,-81.947163
13167,Georgia,GA,Johnson County,2020,9667,32.699461,-82.684534
13169,Georgia,GA,Jones County,2020,28787,32.961201,-83.550214
13171,Georgia,GA,Lamar County,2020,19261,33.08409,-84.154395
13173,Georgia,GA,Lanier County,2020,10737,31.03731,-83.097643
13175,Georgia,GA,Laurens County,2020,47512,32.517506,-82.925393
13177,Georgia,GA,Lee County,2020,30234,31.680628,-84.177121
13179,Georgia,GA,Liberty County,2020,63004,31.828777,-81.577689
13181,Georgia,GA,Lincoln County,2020,8031,33.780598,-82.445477
13183,Georgia,GA,Long County,2020,20171,31.77587,-81.731691
13185,Georgia,GA,Lowndes County,2020,118268,30.860281,-83.281456
13187,Georgia,GA,Lumpkin County,2020,34186,34.524429,-83.988252
13189,Georgia,GA,McDuffie County,2020,21162,33.45958,-82.468726
13191,Georgia,GA,McIntosh County,2020,14387,31.480173,-81.405672
13193,Georgia,GA,Macon County,2020,12712,32.324122,-84.039459
13195,Georgia,GA,Madison County,2020,30457,34.101365,-83.240345
13197,Georgia,GA,Marion County,2020,8516,32.38257,-84.524759
13199,Georgia,GA,Meriwether County,2020,21164,33.016656,-84.67534
13201,Georgia,GA,Miller County,2020,5622,31.160435,-84.738302
13205,Georgia,GA,Mitchell County,2020,21602,31.218189,-84.171154
13207,Georgia,GA,Monroe County,2020,28042,33.037044,-83.90915
13209,Georgia,GA,Montgomery County,2020,9012,32.173329,-82.529475
13211,Georgia,GA,Morgan County,2020,19636,33.600047,-83.485713
13213,Georgia,GA,Murray County,2020,40032,34.78172,-84.791617
13215,Georgia,GA,Muscogee County,2020,196442,32.49567,-84.928919
13217,Georgia,GA,Newton County,2020,113295,33.570603,-83.897981
13219,Georgia,GA,Oconee County,2020,41124,33.876993,-83.464128
13221,Georgia,GA,Oglethorpe County,2020,15383,33.918797,-83.147432
13223,Georgia,GA,Paulding County,2020,173359,33.913833,-84.814221
13225,Georgia,GA,Peach County,2020,27950,32.589144,-83.822757
13227,Georgia,GA,Pickens County,2020,33127,34.455828,-84.436016
13229,Georgia,GA,Pierce County,2020,19522,31.31299,-82.242525
13231,Georgia,GA,Pike County,2020,19121,33.104815,-84.366571
13233,Georgia,GA,Polk County,2020,42840,34.010839,-85.174595
13235,Georgia,GA,Pulaski County,2020,11191,32.273409,-83.478955
13237,Georgia,GA,Putnam County,2020,22520,33.31972,-83.335447
13239,Georgia,GA,Quitman County,2020,2271,31.859563,-85.078096
13241,Georgia,GA,Rabun County,2020,17273,34.879718,-83.407025
13243,Georgia,GA,Randolph County,2020,6682,31.758591,-84.758081
13245,Georgia,GA,Richmond County,2020,202079,33.427933,-82.051878
13247,Georgia,GA,Rockdale County,2020,90939,33.642132,-84.019211
13249,Georgia,GA,Schley County,2020,5196,32.241832,-84.306643
13251,Georgia,GA,Screven County,2020,14012,32.722254,-81.62983
13253,Georgia,GA,Seminole County,2020,8060,30.967908,-84.866708
13255,Georgia,GA,Spalding County,2020,67414,33.258957,-84.271551
13257,Georgia,GA,Stephens County,2020,26107,34.558396,-83.289707
13259,Georgia,GA,Stewart County,2020,6689,32.06861,-84.758007
13261,Georgia,GA,Sumter County,2020,29282,32.061412,-84.222413
13263,Georgia,GA,Talbot County,2020,6143,32.700766,-84.582949
13265,Georgia,GA,Taliaferro County,2020,1562,33.568971,-82.886109
13267,Georgia,GA,Tattnall County,2020,25365,32.036462,-82.05854
13269,Georgia,GA,Taylor County,2020,8074,32.559079,-84.209753
13271,Georgia,GA,Telfair County,2020,15781,32.019316,-82.894972
13273,Georgia,GA,Terrell County,2020,8523,31.772019,-84.429034
13275,Georgia,GA,Thomas County,2020,44372,30.869269,-83.947984
13277,Georgia,GA,Tift County,2020,40719,31.45507,-83.51385
13279,Georgia,GA,Toombs County,2020,26973,32.185467,-82.368674
13281,Georgia,GA,Towns County,2020,12247,34.940132,-83.782898
13283,Georgia,GA,Treutlen County,2020,6822,32.387282,-82.589228
13285,Georgia,GA,Troup County,2020,70214,33.038116,-85.029712
13287,Georgia,GA,Turner County,2020,7882,31.702776,-83.638254
13289,Georgia,GA,Twiggs County,2020,8103,32.702269,-83.416755
13291,Georgia,GA,Union County,2020,25358,34.877461,-84.004838
13293,Georgia,GA,Upson County,2020,26527,32.907215,-84.325251
13295,Georgia,GA,Walker County,2020,70116,34.838709,-85.293114
13297,Georgia,GA,Walton County,2020,96875,33.795971,-83.785308
13299,Georgia,GA,Ware County,2020,35826,31.226861,-82.383925
13301,Georgia,GA,Warren County,2020,5232,33.406715,-82.661648
13303,Georgia,GA,Washington County,2020,20150,32.964341,-82.775589
13305,Georgia,GA,Wayne County,2020,30023,31.610571,-81.916566
13307,Georgia,GA,Webster County,2020,2595,32.052453,-84.561803
13309,Georgia,GA,Wheeler County,2020,7751,32.147524,-82.756153
13311,Georgia,GA,White County,2020,31094,34.599634,-83.743729
13313,Georgia,GA,Whitfield County,2020,103837,34.793648,-84.9663
13315,Georgia,GA,Wilcox County,2020,8502,31.975538,-83.409192
13317,Georgia,GA,Wilkes County,2020,9694,33.757275,-82.752787
13319,Georgia,GA,Wilkinson County,2020,8812,32.843979,-83.239292
13321,Georgia,GA,Worth County,2020,19972,31.545334,-83.859188
15001,Hawaii,HI,Hawaii County,2020,203340,19.672731,-155.428139
15003,Hawaii,HI,Honolulu County,2020,963826,21.371522,-157.91725
15005,Hawaii,HI,Kalawao County,2020,87,21.189607,-156.98206
15007,Hawaii,HI,Kauai County,2020,71851,22.019834,-159.438908
15009,Hawaii,HI,Maui County,2020,167902,20.862852,-156.492059
16001,Idaho,ID,Ada County,2020,494399,43.612095,-116.313168
16003,Idaho,ID,Adams County,2020,4447,44.843884,-116.383103
16005,Idaho,ID,Bannock County,2020,88795,42.871125,-112.425198
16007,Idaho,ID,Bear Lake County,2020,6143,42.307481,-111.341218
16009,Idaho,ID,Benewah County,2020,9430,47.273064,-116.644685
16011,Idaho,ID,Bingham County,2020,47202,43.223106,-112.345956
16013,Idaho,ID,Blaine County,2020,23426,43.548092,-114.299215
16015,Idaho,ID,Boise County,2020,8065,43.906532,-115.985265
16017,Idaho,ID,Bonner County,2020,46817,48.236553,-116.629995
16019,Idaho,ID,Bonneville County,2020,122134,43.494829,-111.994446
16021,Idaho,ID,Boundary County,2020,12656,48.710581,-116.302637
16023,Idaho,ID,Butte County,2020,2646,43.697316,-113.302132
16025,Idaho,ID,Camas County,2020,1130,43.352908,-114.754473
16027,Idaho,ID,Canyon County,2020,237053,43.612485,-116.625109
16029,Idaho,ID,Caribou County,2020,7123,42.646152,-111.652059
16031,Idaho,ID,Cassia County,2020,24277,42.487362,-113.747806
16033,Idaho,ID,Clark County,2020,852,44.194739,-112.262065
16035,Idaho,ID,Clearwater County,2020,8846,46.489092,-116.19084
16037,Idaho,ID,Custer County,2020,4249,44.280307,-114.09735
16039,Idaho,ID,Elmore County,2020,27448,43.117661,-115.685092
16041,Idaho,ID,Franklin County,2020,14215,42.098189,-111.871832
16043,Idaho,ID,Fremont County,2020,13218,44.012861,-111.61667
16045,Idaho,ID,Gem County,2020,18703,43.883068,-116.507698
16047,Idaho,ID,Gooding County,2020,15618,42.853482,-114.750388
16049,Idaho,ID,Idaho County,2020,16823,45.972029,-116.105237
16051,Idaho,ID,Jefferson County,2020,30581,43.687091,-111.959184
16053,Idaho,ID,Jerome County,2020,24578,42.699506,-114.46505
16055,Idaho,ID,Kootenai County,2020,170628,47.738595,-116.837397
16057,Idaho,ID,Latah County,2020,40830,46.74259,-116.934818
16059,Idaho,ID,Lemhi County,2020,8054,45.130443,-113.861238
16061,Idaho,ID,Lewis County,2020,3838,46.23756,-116.264066
16063,Idaho,ID,Lincoln County,2020,5358,42.971703,-114.333313
16065,Idaho,ID,Madison County,2020,40318,43.819188,-111.793851
16067,Idaho,ID,Minidoka County,2020,21216,42.611173,-113.712601
16069,Idaho,ID,Nez Perce County,2020,40755,46.393946,-116.952072
16071,Idaho,ID,Oneida County,2020,4520,42.18223,-112.29545
16073,Idaho,ID,Owyhee County,2020,12133,43.393388,-116.706428
16075,Idaho,ID,Payette County,2020,24771,44.019562,-116.893378
16077,Idaho,ID,Power County,2020,7643,42.774584,-112.82729
16079,Idaho,ID,Shoshone County,2020,12911,47.514917,-116.091817
16081,Idaho,ID,Teton County,2020,12501,43.692414,-111.122084
16083,Idaho,ID,Twin Falls County,2020,88411,42.560252,-114.499659
16085,Idaho,ID,Valley County,2020,11792,44.766234,-116.074802
16087,Idaho,ID,Washington County,2020,10360,44.29827,-116.920811
17001,Illinois,IL,Adams County,2020,64783,39.943853,-91.327367
17003,Illinois,IL,Alexander County,2020,5497,37.152944,-89.295009
17005,Illinois,IL,Bond County,2020,16262,38.884765,-89.432036
17007,Illinois,IL,Boone County,2020,52777,42.294302,-88.852138
17009,Illinois,IL,Brown County,2020,6546,39.966021,-90.747526
17011,Illinois,IL,Bureau County,2020,32303,41.382427,-89.420595
17013,Illinois,IL,Calhoun County,2020,4616,39.122999,-90.63827
17015,Illinois,IL,Carroll County,2020,14241,42.067259,-89.969148
17017,Illinois,IL,Cass County,2020,11925,39.98041,-90.321005
17019,Illinois,IL,Champaign County,2020,209192,40.126857,-88.236458
17021,Illinois,IL,Christian County,2020,32075,39.525377,-89.254155
17023,Illinois,IL,Clark County,2020,15268,39.351513,-87.796153
17025,Illinois,IL,Clay County,2020,13079,38.715728,-88.491817
17027,Illinois,IL,Clinton County,2020,37398,38.588708,-89.48575
17029,Illinois,IL,Coles County,2020,50383,39.487996,-88.264606
17031,Illinois,IL,Cook County,2020,5108284,41.869516,-87.758158
17033,Illinois,IL,Crawford County,2020,18512,39.004797,-87.750012
17035,Illinois,IL,Cumberland County,2020,10649,39.275025,-88.280713
17037,Illinois,IL,DeKalb County,2020,104491,41.927566,-88.726839
17039,Illinois,IL,De Witt County,2020,15368,40.170876,-88.911308
17041,Illinois,IL,Douglas County,2020,19510,39.766981,-88.280315
17043,Illinois,IL,DuPage County,2020,917481,41.848928,-88.071254
17045,Illinois,IL,Edgar County,2020,16858,39.636396,-87.713769
17047,Illinois,IL,Edwards County,2020,6356,38.401606,-88.041234
17049,Illinois,IL,Effingham County,2020,34065,39.095852,-88.573287
17051,Illinois,IL,Fayette County,2020,21264,38.995882,-89.03396
17053,Illinois,IL,Ford County,2020,12949,40.521655,-88.219433
17055,Illinois,IL,Franklin County,2020,38060,37.963979,-88.953698
17057,Illinois,IL,Fulton County,2020,33690,40.524813,-90.116465
17059,Illinois,IL,Gallatin County,2020,4793,37.772877,-88.239185
17061,Illinois,IL,Greene County,2020,12702,39.368918,-90.371192
17063,Illinois,IL,Grundy County,2020,50993,41.349979,-88.344631
17065,Illinois,IL,Hamilton County,2020,8084,38.091614,-88.559005
17067,Illinois,IL,Hancock County,2020,17422,40.425027,-91.20235
17069,Illinois,IL,Hardin County,2020,3808,37.478272,-88.29594
17071,Illinois,IL,Henderson County,2020,6535,40.824767,-90.944675
17073,Illinois,IL,Henry County,2020,48411,41.350891,-90.135956
17075,Illinois,IL,Iroquois County,2020,26711,40.762253,-87.838412
17077,Illinois,IL,Jackson County,2020,56675,37.750197,-89.27714
17079,Illinois,IL,Jasper County,2020,9465,39.003924,-88.162643
17081,Illinois,IL,Jefferson County,2020,37235,38.311196,-88.911601
17083,Illinois,IL,Jersey County,2020,21616,39.07525,-90.319328
17085,Illinois,IL,Jo Daviess County,2020,21239,42.411344,-90.308597
17087,Illinois,IL,Johnson County,2020,12358,37.470123,-88.87651
17089,Illinois,IL,Kane County,2020,531010,41.928443,-88.335419
17091,Illinois,IL,Kankakee County,2020,108594,41.150452,-87.851693
17093,Illinois,IL,Kendall County,2020,130638,41.660752,-88.375617
17095,Illinois,IL,Knox County,2020,49053,40.937989,-90.32775
17097,Illinois,IL,Lake County,2020,693593,42.311646,-87.970539
17099,Illinois,IL,LaSalle County,2020,107571,41.354296,-88.895125
17101,Illinois,IL,Lawrence County,2020,15467,38.718154,-87.745969
17103,Illinois,IL,Lee County,2020,33647,41.812145,-89.401983
17105,Illinois,IL,Livingston County,2020,35414,40.90184,-88.576296
17107,Illinois,IL,Logan County,2020,28383,40.141561,-89.361423
17109,Illinois,IL,McDonough County,2020,29295,40.469952,-90.667766
17111,Illinois,IL,McHenry County,2020,305888,42.270305,-88.351374
17113,Illinois,IL,McLean County,2020,171256,40.493795,-88.95381
17115,Illinois,IL,Macon County,2020,103015,39.850655,-88.946569
17117,Illinois,IL,Macoupin County,2020,44567,39.191697,-89.877052
17119,Illinois,IL,Madison County,2020,262635,38.801009,-90.012707
17121,Illinois,IL,Marion County,2020,37045,38.590624,-89.016081
17123,Illinois,IL,Marshall County,2020,11309,41.043266,-89.316213
17125,Illinois,IL,Mason County,2020,13173,40.286178,-89.89937
17127,Illinois,IL,Massac County,2020,13636,37.18088,-88.717779
17129,Illinois,IL,Menard County,2020,12068,39.996936,-89.799165
17131,Illinois,IL,Mercer County,2020,15225,41.214503,-90.686562
17133,Illinois,IL,Monroe County,2020,34739,38.362254,-90.172032
17135,Illinois,IL,Montgomery County,2020,28045,39.198371,-89.507414
17137,Illinois,IL,Morgan County,2020,33400,39.717059,-90.228442
17139,Illinois,IL,Moultrie County,2020,14347,39.631717,-88.612661
17141,Illinois,IL,Ogle County,2020,50306,42.028664,-89.254101
17143,Illinois,IL,Peoria County,2020,177652,40.746693,-89.639932
17145,Illinois,IL,Perry County,2020,20664,38.057689,-89.322406
17147,Illinois,IL,Piatt County,2020,16355,40.008986,-88.58186
17149,Illinois,IL,Pike County,2020,15239,39.621899,-90.861356
17151,Illinois,IL,Pope County,2020,4142,37.400789,-88.555687
17153,Illinois,IL,Pulaski County,2020,5201,37.198537,-89.130522
17155,Illinois,IL,Putnam County,2020,5716,41.230538,-89.268097
17157,Illinois,IL,Randolph County,2020,31351,38.061441,-89.809783
17159,Illinois,IL,Richland County,2020,15507,38.725443,-88.087852
17161,Illinois,IL,Rock Island County,2020,140907,41.489119,-90.50247
17163,Illinois,IL,St. Clair County,2020,258046,38.548183,-89.990273
17165,Illinois,IL,Saline County,2020,23182,37.75342,-88.538121
17167,Illinois,IL,Sangamon County,2020,193882,39.771108,-89.654857
17169,Illinois,IL,Schuyler County,2020,6738,40.130099,-90.568807
17171,Illinois,IL,Scott County,2020,4950,39.645952,-90.462033
17173,Illinois,IL,Shelby County,2020,21299,39.399381,-88.800682
17175,Illinois,IL,Stark County,2020,5262,41.098392,-89.791957
17177,Illinois,IL,Stephenson County,2020,43831,42.324958,-89.643632
17179,Illinois,IL,Tazewell County,2020,130777,40.605153,-89.530189
17181,Illinois,IL,Union County,2020,16498,37.469028,-89.234292
17183,Illinois,IL,Vermilion County,2020,74855,40.151056,-87.655512
17185,Illinois,IL,Wabash County,2020,11190,38.431889,-87.788858
17187,Illinois,IL,Warren County,2020,16696,40.890677,-90.636735
17189,Illinois,IL,Washington County,2020,13764,38.360726,-89.395395
17191,Illinois,IL,Wayne County,2020,16031,38.408213,-88.421781
17193,Illinois,IL,White County,2020,13364,38.088919,-88.196404
17195,Illinois,IL,Whiteside County,2020,54656,41.781958,-89.825257
